serial_number,uri,hash,
525,https://worldtruth.tv/returning-to-slavery-the-great-reset-tracked-traced-and-a-cashless-society/,2e0b4892bdbed18687f65598110ba271,
526,https://www.sott.net/article/459825-ALIEN-MYSTERY-UFOs-crippled-ten-of-my-nuclear-missiles-at-ANOTHER-top-secret-US-air-base-claims-ex-NASA-moon-landing-engineer,4d5ebd3e66e64636047143ce5f63a466,
527,https://www.mirror.co.uk/news/uk-news/more-half-brits-now-coronavirus-23820979,2d7494641c893e4ebae51633b8e3d9b7,
528,https://davidicke.com/2021/10/26/a-final-warning-to-humanity-from-former-pfizer-chief-scientist-michael-yeadon/,fd569067a66a6ea1c31470ee02706d7a,
529,https://worldtruth.tv/chris-cornell-was-about-to-expose-elite-pedophile-ring-before-he-died/,2bdfc3640880f7a10c0c2319a531af9b,
530,https://21stcenturywire.com/2021/10/31/episode-393-sovereign-health-wit,3ce49423495004c57ee6a6264859ec65,
531,https://www.globalresearch.ca/28103-deaths-2637525-injuries-following-covid-shots-european-database-adverse-reactions-european-members-parliament-speak-out/5760369,7efa04ff0c4538c947464f57c2e3d6da,
532,https://humansbefree.com/2021/11/elon-musk-challenges-un-over-child-abuse-sex-scandal.html,cd8584c5766c175de1e29158f1dae9ae,
533,https://gellerreport.com/2021/04/bidens-border-children-victims.html/,3ecbed072ca409ff614d2ea95cc77b6c,
534,https://humansbefree.com/2020/09/proof-covid-19-planned-new-world-order.html,c17073e47ecde009723751bd7b99ae83,
535,https://rumble.com/https://rumble.com/vivkrl-astrid-stuckelberger-who-whistleblower-vaccines-as-a-bioweapon-to-depopulat.htmlvivkrl-astrid-stuckelberger-who-whistleblower-vaccines-as-a-bioweapon-to-depopulat.html,3153bb3f113851f33638d0c276746708,
536,https://www.dcclothesline.com/2019/01/22/democrats-socialists-or-communists/,2675331d3570921306d274231f450176,
537,https://www.globalresearch.ca/pfizer-calling-shots-jab-kids/5760381,1cb1d83f997e64df0fe221e94b944cb5,
538,https://www.sott.net/article/460198-Lightning-bolt-kills-5-children-in-Liberia,da59641584697ab3b0b9bcc77a1f18fd,
539,https://davidicke.com/2021/03/31/epidemiologists-fear-covid-19-mutations-could-render-existing-vaccines-ineffective-in-less-than-1-year-oh-better-make-more-synthetic-vaccines-to-further-transform-the-human-body-the/,aee2a82921448569826501af310b3f47,
540,https://davidicke.com/2021/10/26/jackboot-johnson-admits-the-fake-vaccine-doesnt-protect-you-against-catching-the-disease-and-it-doesnt-protect-you-against-passing-it-on-which-is-why-its-a-fake-vaccine/,fb82fae1f9f19627927a821626d7edbf,
541,https://api-assets.infowars.com/2021/04/FlagFireBurnGetty4121.jpg,b7d15e90712a268303b14250ca399318,
542,https://feedproxy.google.com/~r/ActivistPost/~3/XNCW1Ln8KEM/in-2022-things-arent-gonna-get-done-on-an-absolutely-massive-scale.html,df34af946e2e53cd00adf26c44c96ecd,
543,https://www.infowars.com/posts/prince-charles-is-an-idiot/,92428f9d0b8ed70e187fdf2f262941c7,
544,https://beforeitsnews.com/health/2021/03/zoom-burnout-be-more-productive-ditch-those-video-calls-expert-3038470.html,5c7710bfa27edd890696c93713a3e178,
545,https://api-assets.infowars.com/2021/04/4-1-21-gop.jpg,986511356b118f01958d6b14bffdddce,
546,https://davidicke.com/2021/10/31/19-states-sue-biden-administration-over-covid-fake-vaccine-mandate/,ffa5385f82541b868c50080aaf11271b,
547,https://www.presstv.com/Detail/2021/04/01/648526/US,1946443c9fcf2882b1f9d57e0b5c60bf,
548,https://off-guardian.org/2021/10/12/best-of-offg-free-speech-censorship-the-right-to-be-wrong/,a6527a7997986b3cb85ebd8f8aaa3d32,
549,https://www.linkedin.com,0c26e8261d1fcdbef0844c6e705324b6,
550,https://www.collective-evolution.com/2018/05/06/quetzalcoatl-a-human-looking-being-with-extraordinary-abilities-where-did-he-come-from/,02ea1fcb0c3cae4efb2d6b485a5674e4,
551,https://beforeitsnews.com/health/2021/02/dr-sherri-tenpenny-explains-how-the-depopulation-covid-vaccines-will-start-working-in-3-6-months-must-video-3037796.html,e90d6d9ff3dd32cc37416ea789f98537,
552,https://davidicke.com/2021/03/20/eu-documents-show-that-vaccine-passports-and-the-whole-current-vaccine-agenda-was-being-planned-before-covid-conveniently-struck-or-rather-didnt/,5829205b3052143b305bc2d089ecfdc5,
553,https://thewashingtonstandard.com/the-israeli-vaccine-holocaust-just-got-worse-they-are-now-told-that-they-can-have-their-freedoms-back-only-if-they-take-the-vaccines/,dbcf540dd1e456c0c3fa1ce10cac1170,
554,https://api-assets.infowars.com/2021/04/040121skulls.jpg,3889704ce486a26eaea1ad25c8f1a4a7,
555,https://www.sott.net/article/460092-Leading-intelligence-agencies-produced-detailed-reports-on-Afghanistan-none-predicted-Kabuls-brisk-collapse,9717160d0163d0bfc0e142f44fc1b5d9,
556,https://www.ukcolumn.org/article/why-are-we-still-giving-people-covid-19-vaccines,cad888da1e84bfe33ba7f58d6ae0e0ed,
557,https://davidicke.com/2021/03/29/suez-canal-blockage-could-be-used-by-israel-uae-to-justify-their-new-trade-route/,c05ec89b8f6e511e903f04acd9abd61d,
558,https://www.sott.net/article/460083-Study-shows-homes-near-wind-turbines-need-airtight-shut-windows,41af4f638ab850dd2a86681990581836,
559,https://www.infowars.com/newsletter/,b8621db55f7d9e59bf4ea78c2a29c887,
560,https://www.breitbart.com/asia/2021/04/01/marco-rubio-slams-woke-corporate-hypocrites-like-delta-close-ties-chinese-communist-party/,c769896ab96762f52ca064132f222722,
561,https://www.dcclothesline.com/2021/03/29/her-name-was-lucia-whalen-bremer-13yo-girl-shot-dead-by-juvenile-thug-while-walking-in-virginia-suburb/,a962a7f8ebd2689c4d025da4bebc5aa2,
562,https://beforeitsnews.com/alternative/2021/03/shocking-video-shows-cops-yelling-inches-away-from-childs-face-police-dr-turis-predictions-are-real-3746648.html,ca3bf8e440bcfd9c274c678e95f046a7,
563,https://www.breitbart.com/clips/2021/03/31/cruz-biden-created-this-massive-crisis-at-the-border/amp/,d9ea75ea8d2237bbb62e72eeb3c64a11,
564,https://www.sott.net/article/460206-Several-German-companies-planning-vaccine-only-office-canteens-unvaccinated-staff-already-being-excluded-from-office-work-groups,9b53629f3120a45e1d903a6fea2128dd,
565,https://humansbefree.com/,97efbb3a95d402085a8a8cef80c474a7,
566,https://www.infowars.com/posts/covax-19-developer-faces-sack-for-refusing-to-receive-vaccines-other-than-jab-he-created/,1b8482a305dadeacf15bf1c60df873c7,
567,https://davidicke.com/2021/03/31/harvard-poll-two-thirds-of-americans-see-cancel-culture-as-direct-threat-to-freedom/,abc95b6130efa3addb40dc62c06c4fbb,
568,https://www.dcclothesline.com/2021/10/27/why-does-pfizers-own-website-state-that-one-of-its-covid-shots-is-approved-while-the-one-they-dispense-is-only-authorized/,9dd32bcadb7d71025bae29af4a6a226e,
569,https://www.infowars.com/posts/government-campaign-will-tell-brits-not-to-hug-each-other/,1cd435da1830c6ca21cc832d5e77148a,
570,https://thewashingtonstandard.com/ceo-of-blackstone-warns-a-real-shortage-of-energy-will-cause-social-unrest-all-over-the-planet/,79e1fe8b6104326d6b76da9c6e651b67,
571,https://api-assets.infowars.com/2021/11/GettyImages-1236293862.jpg,2ec666e189084794ed4bf57abfe6ad76,
572,https://worldtruth.tv/this-pretty-girl-was-seeking-a-rich-husband-the-reply-she-got-from-a-banker-was-priceless/,35f85b910cb55f0b467b7b8a0940fbae,
573,https://www.infowars.com/posts/data-firm-head-china-has-asked-who-to-let-it-run-global-vaccine-passport-system/,d0702403895bce1ecee9d784daf2fcbf,
574,https://gellerreport.com/2021/03/watch-graphic-video-nyc-subway-rider-beats-fellow-passenger-in-possible-hate-crime.html/,1f7d20e3a3571015713d525c96ebae45,
575,https://www.infowars.com/posts/prince-charles-declares-war-to-enforce-great-reset-at-uns-climate-summit/,8a3ce40e71d2f4659550d694bcfa93aa,
576,https://gellerreport.com/2021/11/democrats-blast-israel-for-exposing-pro-terror-organizations.html/,918ec540bc02a8ba985ae52bda2a8ae3,
577,https://feedproxy.google.com/~r/ActivistPost/~3/22Eg9MGR-RM/u-s-court-rules-in-favor-of-property-owners-installing-5g-and-wi-fi-antennas-on-homes-without-notifying-neighbors-or-permit.html,55aafe3c3a816f2f82942fe191e3f900,
578,https://humansbefree.com/2021/06/hundreds-of-thousands-take-to-the-streets-in-london-to-protest-and-fight-for-their-children.html,882b49ab541c97682bdb8e609613810c,
579,https://thewashingtonstandard.com/creator-of-russian-experimental-covid-injection-puts-out-propaganda-that-pets-are-a-threat/,130b596275688584cf051dfd1e75877f,
580,https://beforeitsnews.com/tea-party/2021/11/australia-is-now-threatening-citizens-with-seizure-of-homes-bank-accounts-over-covid-violations-2661369.html,140ec774a352e7a4d541b9bdf19d55cb,
581,https://www.sott.net/article/217194-Witches-Comets-and-Planetary-Cataclysms,24467ea6f212323d4959ccdd2cbbdeba,
582,https://davidicke.com/2021/10/31/meta-the-final-disconnect-from-reality/,0a2e0d4c8675ea955d0045d3124a2ee2,
583,https://thewashingtonstandard.com/stand-up-to-tyranny-how-to-respond-to-the-evils-of-our-age/,05cfc7a41243048cd13920ed5612dd2e,
584,https://humansbefree.com/2020/08/man-killed-by-kyle-rittenhouse-was-a-convicted-pedophile-who-used-n-word-and-provoked-people-to-shoot-me.html,15b37c1a1fc1e6df7315194e2190d1c9,
585,https://www.activistpost.com/2021/03/we-have-never-seen-a-home-buying-frenzy-quite-like-this.html,88ae9b4047830fbc69ce49e12a9be514,
586,https://worldtruth.tv/cows-meat-and-milk-infected-with-btb-bovine-tuberculosis-have-entered-uk-human-food-chain/,4badb1d2cc1b8384a06903ffa59e2712,
587,https://www.breitbart.com/clips/2021/11/01/msnbcs-johnson-january-6-terrorists-being-treated-with-kid-gloves-because-they-are-non-black/,a05cdef2924d2dc332f5d3ffa3b81f3c,
588,https://humansbefree.com/2021/01/who-admits-high-cycle-pcr-tests-covid-false-positives.html,b12c512367868d6bc4eaf92ef8b74461,
589,https://www.dailymail.co.uk/news/article-10149009/Bill-Gates-celebrates-66th-birthday-Turkey-Jeff-Bezos.html,47d356097e251b384f186da7ba0fc1cd,
590,https://www.presstv.com/Detail/2021/04/01/648516/Iran-Islamic-Republic-Day-Referendum-Qalibaf-Constitutional-Council,73ecd2053318c29a4df7efe001cf7d83,
591,https://www.infowars.com/posts/yahoo-becomes-second-major-american-firm-to-pull-out-of-china-over-past-month/,7bbfba17398d09c37da9e1cac8eba7a3,
592,https://thewashingtonstandard.com/the-hidden-ideas-in-the-democratic-party/,82fd4ffb1bdf2f0a84a2bad91d9ba262,
593,https://beforeitsnews.com/eu/2021/03/bombshell-former-pfizer-vp-entirely-possible-this-will-be-used-for-massive-scale-depopulation-2670101.html,012b75964f1b4bb79196cebf647a7e1d,
594,https://thewashingtonstandard.com/control-high-blood-pressure-cbd-oil-with-kate-shemriani-dee-mani-mitchell-video/,0dee3c1a4cfbc22b0aee0cc1eb5e85ac,
595,https://21stcenturywire.com/wp-content/uploads/2015/10/1-China-kids.jpg,9b38d93c8f0ec52445be050b32baa20d,
596,https://www.sott.net/article/383190-Durham-is-first-US-city-to-ban-police-from-going-to-Israel-for-military-style-training,e91f679e99cc2766d567145ad2a91e60,
597,https://www.breitbart.com/politics/2021/04/01/texas-senate-passes-election-integrity-measure-make-easy-vote-hard-cheat/,acbfa35cde96ac541d25fcc28ae7b8ec,
598,https://www.rubikon.news/artikel/die-klinikluge,160b55e95d0bf2503ac02c3c32ba86fb,
599,https://www.collective-evolution.com/2021/03/01/how-does-anesthesia-work-we-still-dont-know-what-happens-when-someone-goes-under/,25b70e27738e00fbe29a721048cb7a12,
600,https://www.infowars.com/posts/nbcs-lester-holt-fairness-is-overrated/,eb68b341429cdb73941e1dd97a7e0e3b,
601,https://worldtruth.tv/6g-will-bring-digital-twins-samsung-says-and-its-two-years-ahead-of-schedule/,d4053d519a5473b5335b6858c9fda020,
602,https://davidicke.com/2020/06/06/cult-owned-world-leaders-literally-read-their-script-to-hand-billions-of-our-money-to-gates-front-gavi-for-global-vaccinations-puppet-johnson-to-the-fore/,f94d1c78a91a228b1d2d67b3a2e6ebb0,
603,https://pdmj.org/papers/masks_are_neither_effective_nor_safe/,fb5d1a0e40042c1ac04449b5fdc90b54,
604,https://www.collective-evolution.com/2013/02/08/420000-years-of-data-suggestss-global-warming-is-not-man-made/,c71771ae409ce9fd82f3052e87971cf3,
605,https://ammo.com/articles/the-great-reset,939e41b6b612b7d5aee123c3e5d68adc,
606,https://europe.infowars.com/throw-me-in-jail-eu-officials-slam-covid-passports-medical-tyranny-in-stunning-press-conference/,4d9e26fc01a802755b8793fe7b99af00,
607,https://humansbefree.com/2021/10/agenda-behind-climate-change.html,1083aff004f372408d67fef2616e4b42,
608,https://davidicke.com/2021/10/27/message-to-the-world-from-the-elders-of-australia-time-to-come-together-people-to-remove-the-demons-from-their-positions-of-human-control/,b6dbbd22ff03e22aeee85187f8a9d2c3,
609,https://www.dcclothesline.com/2013/06/23/yahoo-calls-kenya-country-of-obamas-birth/,5a6f6ce3ea57ac863dc7054c68237560,
610,https://worldtruth.tv/navajo-water-supply-is-more-horrific-than-flint-but-no-one-cares-because-theyre-native-american/,e0a2a6fff2ac8ae1ce610c6906f668c3,
611,https://www.sott.net/article/460172-San-Francisco-Safeway-store-now-closing-earlier-due-to-rampant-shoplifting,afe658ce4a4e2d045094d37560ec4b26,
612,https://thewashingtonstandard.com/faa-continues-to-warn-5g-frequencies-may-interfere-with-radar-altimeters-other-instruments-video/,a2af07df99b173d926aadde3d99ac1bc,
613,https://beforeitsnews.com/opinion-conservative/2021/03/operation-covid-jab-the-stealthy-genocidal-scheme-to-depopulate-the-planet-enslave-humanity-3572837.html,4ecbf4078be00ea3edd43fdc71d76a90,
614,https://forward.com/opinion/395676/its-time-for-aipac-to-register-as-a-foreign-agent/,a8c44961c09a661443873c3f746705b1,
615,https://www.breitbart.com/politics/2021/10/04/report-francis-collins-nih-director-resign-coronavirus-pandemic/,22a3dd76ca050489d0734f50272bc6f0,
616,https://www.dcclothesline.com/2021/03/29/whitehouse-confirms-biden-looking-to-get-the-job-done-with-executive-orders-on-gun-measures/,4fae5fa9e4481b6eca304d979d357440,
617,https://thewashingtonstandard.com/playing-into-the-hands-of-the-enemy-what-do-you-prefer/,d694e112acdd27a141fbd9d30f8f3a7f,
618,https://www.infowars.com/posts/shocking-photos-mans-skin-peels-off-after-extreme-adverse-reaction-to-covid-vaccine/,a04da33aa673dad5c0ee781243780d21,
619,https://thewashingtonstandard.com/pennsylvania-8-year-old-girl-killed-family-shot-as-cops-fire-25-rounds-into-innocent-crowd-at-football-game/,824f6d521bc718ac1d175157a19b06fa,
620,https://www.infowars.com/posts/video-covid-19-vaccine-program-director-admits-injection-destroys-immune-system/,2f346341049f8da3a808f2f3659548b4,
621,https://www.rubikon.news/artikel/die-zweite-phase,73e32adb8f8b80c9a874cef4e42acf11,
622,https://www.dcclothesline.com/2021/10/29/as-biden-admin-labels-parents-domestic-terrorists-schools-attack-children-video/,537a1e358b319e3c962defe556b86290,
623,https://gellerreport.com/2021/04/democrat-victims-80-unaccompanied-migrant-children-found-in-arizona-desert.html/,b58b034ca823dca0fae3ef42912c1f08,
624,https://beforeitsnews.com/prophecy/2021/04/cabal-arrests-absolute-proof-2519968.html,075d87d750dd6264de06541e03139b46,
625,https://davidicke.com/2021/10/28/bidens-projectile-spit-at-close-range-to-a-womans-face-the-man-who-says-everyone-should-wear-masks-and-get-fake-vaccinated-because-the-virus-is-so-dangerous/,e5113040fc7c9264a756c6fee544ce9e,
626,https://www.globalresearch.ca/exposing-lie-podcaster-joe-rogan-confronted-cnn-chief-medical-propagandist-dr-sanjay-gupta/5759453,886c685c3ad43bc1da3b6a96970f687c,
627,https://www.dcclothesline.com/2021/10/29/not-only-are-former-fda-commissioners-working-for-vaxx-makers-but-fda-committee-members-reviewing-kids-shots-worked-for-pfizer-or-have-pfizer-connections/,e7f9daba27ecd086de8bb9bb31453bfa,
628,https://www.dcclothesline.com/2017/08/23/antifa-just-who-are-they/,88c483ab31a765faa2e6e531cfc80abd,
629,https://thewashingtonstandard.com/i-always-wondered-a-glimpse-into-the-heart-of-the-father/,bee1eab2f0dc8cc6bfd73cc5c7d8be92,
630,https://davidicke.com/2021/10/15/flu-being-primed-to-hide-vaccine-deaths-david-icke-dot-connector-videocast/,80ca8eb1a8474104efb51a357d63143b,
631,https://worldtruth.tv/human-meat-found-in-mcdonalds-meat-factory/,1a5fbdcc2e4a3e1063738eb492d45e0e,
632,https://humansbefree.com/2020/12/asymptomatic-people-do-not-spread-covid-19-pcr-tests-inflate-cases-but-deaths-stay-the-same.html,40d0f84e31da05fca21278d4d2e67a4f,
633,https://www.breitbart.com/clips/2021/04/01/coca-cola-ceo-quincey-unacceptable-georgia-voting-law-needs-to-be-remedied/,87f3380aaebc520d2ac8a0bb67e68b97,
634,https://www.collective-evolution.com/2021/04/01/the-top-four-reasons-why-many-people-doctors-scientists-refuse-to-take-the-covid-vaccine/?vgo_ee=iic%2BzvH5dqR8nu84vXtG0TRTDYNa8Hh0otcQFZKpNPA%3D,c9d3d9e89cd10bbe684e0f4e179813ac,
635,https://beforeitsnews.com/prophecy/2020/12/operation-talpiot-israel-spying-on-the-world-israel-is-the-biggest-u-s-national-security-threat-talpiot-unit-8200-great-videos-to-understand-how-america-was-subverted-from-within-2516449.html,a758a4dec83eb53ef8521f347ecd6aa9,
636,https://beforeitsnews.com/tea-party/2021/03/parents-disguising-kids-as-illegal-immigrants-so-they-can-receive-in-person-teaching-2643989.html,67140d5c9e5cfd1357b49e267ab65573,
637,https://paper.li/Richards-News-OnLine?read=https%3A%2F%2Fwww.activistpost.com%2F2021%2F11%2Fin-2022-things-arent-gonna-get-done-on-an-absolutely-massive-scale.html,71263475c3f9d4b67e4b1e8c638d4709,
638,https://www.breitbart.com/politics/2021/11/01/democrat-terry-mcauliffe-suggests-virginia-has-too-many-white-teachers/,d3da4576053a3c1bb1e043a570e4ca72,
639,https://www.globalresearch.ca/ten-red-flags-fda-risk-benefit-analysis-pfizer-eua-application-inject-american-children-5-11-mrna-product/5760350,b4ed1efc8427159b0d1fdc1a20c2ff75,
640,https://thewashingtonstandard.com/noahide-laws-bidens-american-recovery-program-exposing-the-evil-duo/,84e05c2bbb9d135cfb6f318523ee2292,
641,https://www.collective-evolution.com/2020/05/28/forced-faked-alien-abductions-were-conducted-by-the-cia-according-to-renowned-researcher/?fbclid=IwAR0OzKslFrwlm48pcLD1OVYbB_Aisl6_Uq4X8f_fC0Case_j_ok1_s2K4FI,595e2f70b0ee8550ec72e921ec403e6a,
642,https://www.globalresearch.ca/letter-unvaccinated/5752287,066d5f7b485b06c065ac53bc0cfa0318,
643,https://beforeitsnews.com/eu/2021/04/government-protects-vaccine-companies-but-rejects-compensation-scheme-for-australians-2670198.html,caa11871ea9c9f943a07c767e92332a1,
644,https://api-assets.infowars.com/2021/04/040121moneyprinting.jpg,c7a3bd8809803e89c61a3fd3242df00e,
645,https://www.dcclothesline.com/2021/10/27/container-ship-gridlock-in-california-causing-fires-oil-spills/,fa015af6b6d22663b7d31d68f189eb11,
646,https://gellerreport.com/2021/11/civil-war-large-percentage-of-gop-thinks-violence-is-necessary-to-fix-usa.html/,2a435bca733c9d94ba3654f9d8b3d824,
647,https://www.globalresearch.ca/covid-19-masks-crime-against-humanity-child-abuse/5726059,bf3f6387fbf6f9ed878947253cc551a8,
648,https://www.breitbart.com/politics/2021/11/01/exclusive-rep-mo-brooks-blasts-biden-iran-empowering-terrorists/,0a3f9a39339995999e2d7c0aa2761358,
649,https://thewashingtonstandard.com/the-significance-of-the-empty-tomb/,bd0d02f5a7b04f03fe71feab1b2434d6,
650,https://davidicke.com/2021/10/31/message-for-our-time-dont-give-up-on-me-and-dont-give-up-on-you/,b905fc5f26dddd4e642fd725fbca5393,
651,https://beforeitsnews.com/eu/2021/04/the-world-has-been-moving-in-a-chinese-communist-direction-for-a-year-our-leaders-arent-just-complicit-they-are-the-instigators-2670200.html,61890a54a6721f3836eca838496335af,
652,https://beforeitsnews.com/alternative/2021/11/benjamin-fulford-g20-slave-leaders-pose-for-photos-while-their-masters-struggle-to-survive-video-3761037.html,99db4f0df2a5e01aa22760532b566ffa,
653,https://beforeitsnews.com/prophecy/2021/11/new-dr-carrie-madej-and-dr-ardis-learn-from-karen-kingston-whats-really-in-the-injections-via-bitchute-2525233.html,5f13dc1d6a4b3feb76ec7d972b3b2c9a,
654,https://davidicke.com/2021/10/25/the-unholy-trinity-of-social-control-covid-climate-change-and-critical-race-theory/,77f76c042ff25cc0b8a55af2e972ecb6,
655,https://humansbefree.com/2020/07/jenna-jameson-says-jeffrey-epstein-is-an-amateur-children-hunted-parties.html?fbclid=IwAR2JEtWF3Qq2x1TFVOqOH4L8_UkT8lWgqJ9TXwiNgiWi5CXzj05mW53Xm64,61e070fd634b6a35ff3e37cba5ccfe36,
656,https://thewashingtonstandard.com/resist-the-unique-patient-identifier/,2ac170be76165eadc28fdfb699de08bb,
657,https://www.activistpost.com/2021/03/enormous-legal-issues-next-chapter-of-suez-crisis-is-to-add-up-damages.html,f04a3447603b463adc462d71c02b1598,
658,https://www.globalresearch.ca/foi-reveal-health-science-institutions-around-world-have-no-record-sars-cov-2-isolation-purification-anywhere-ever/5751969,29a7fff6bb1c7cdc320dcf11eb307e23,
659,https://worldtruth.tv/heres-100-confirmed-conspiracies-from-the-last-75-years/,22e6564b3f46a527b2d73dab5e13011e,
660,https://www.globalresearch.ca/pierre-teilhard-de-chardin-transhumanism-cult-fourth-industrial-revolution/5759900,fd4829b22f81606a329b060f3ed0dbac,
661,https://theduran.com/must-see-press-conference-eu-parliament-members-expose-shocking-contract-redactions/,08121d265b637229552552e2ab68fb7f,
662,https://beforeitsnews.com/opinion-conservative/2021/08/all-the-vaccinated-have-been-chipped-watch-what-happens-when-they-turn-it-on-side-effects-must-video-3594249.html,df406efb7f1a8ba3e6484c3f6e98d096,
663,https://thewashingtonstandard.com/political-theatre-how-the-globalists-act-when-they-think-that-the-people-are-not-watching-videos/,cb5773650bcfedfbde5973361edc2309,
664,https://www.sott.net/article/459943-Anthony-Fauci-Has-Been-Abusing-Animals-For-40-Years,2b3dc6cf1f71b07c71beeff9ad29a913,
665,https://thewashingtonstandard.com/the-conversion-of-the-great-c-s-lewis-captured-on-film/,2e37763acc5a66c7c98955d9a14c1840,
666,https://www.infowars.com/posts/tune-in-trump-signals-2024-run-as-biden-nearly-slips-boarding-air-force-once-again/,3577ae804af128cc57347515747ab7ec,
667,https://humansbefree.com/2021/11/bezos-and-prince-charles-fly-in-private-jets-to-complain-about-your-co2-footprint.html,a14f3eed7dfe3e004fde011cb5572664,
668,https://davidicke.com/2021/10/31/powerful-in-the-entire-history-of-mankind-there-has-never-been-a-political-elite-sincerely-concerned-about-the-wellbeing-of-regular-people-what-makes-any-of-us-think-that-it-is-different-now/,9a22656ed8cbf209b124e57b5d81e624,
669,https://www.francetvinfo.fr/sante/maladie/coronavirus/covid-19-emmanuel-macron-angela-merkel-boris-johnson-et-22-autres-dirigeants-proposent-un-traite-sur-les-pandemies_4352311.html,2ac507b98052f7a1034a09b6a2c69844,
670,https://www.dcclothesline.com/2019/05/11/an-in-depth-look-at-maxine-mad-max-waters/,5b54ea0a6b79e2bb11a8289c5ec8a463,
671,https://feedproxy.google.com/~r/ActivistPost/~3/BPQytDrjxFs/once-again-congress-wants-to-go-back-in-time-to-steal-your-money.html,52a587acf6641b9b4826bee7186da38e,
672,https://www.collective-evolution.com/2016/01/28/under-ocean-military-bases-there-is-more-than-just-one-area-51-see-for-yourself/,f3a76a8ba2264bc80afb29e30f99bb26,
673,https://davidicke.com/2021/03/29/rapper-lil-nas-x-unveils-satan-shoes-containing-human-blood-limited-to-666-pairs/,941b67bf96123b030aa3e9400ea075f7,
674,https://www.mirror.co.uk/money/wetherspoons-boss-warns-vaccine-passports-23815372,1a18410a11f695bfa2c380f978880d40,
675,https://www.ukcolumn.org/video/frances-long-time-vaccine-policy-chief-covid-policy-is-completely-stupid-and-unethical?fbclid=IwAR1xEzoX50VUQRLskOBPXKZOHoVUO5FAY5zqLcq_xazaxx0PsdEMc-OQvrI,710c049f344e2e8a4aad3de737fa9417,
676,https://humansbefree.com/2020/05/unmasking-the-many-truths-about-the-covid19-plandemic.html,e826a7273923157c1af5d73840ceba95,
677,https://www.activistpost.com/2021/03/congressman-mooney-introduces-bill-to-end-federal-taxes-on-gold-and-silver.html,8bc0cf0b1e319183038e998274b6e372,
678,https://www.sott.net/article/459601-Failed-Serial-Doomcasters,ab477e9db7bec4c165ceea70ae49e0c5,
679,https://www.sott.net/article/460124-Woman-trampled-to-death-by-elephant-in-a-district-of-Assam-India-19th-so-far-in-2021,2e61e4fa99414930ceaeb94735c53d51,
680,https://beforeitsnews.com/alternative/2021/04/michael-jaco-eric-the-healer-reveals-manipulations-by-deep-state-as-we-disclose-secret-ufo-info-video-3746692.html,76168831c50b7357a16066d182e0f6d7,
681,https://beforeitsnews.com/canada/2021/03/government-mandate-if-you-test-negative-for-covid-youre-quarantined-at-home-test-positive-youre-quarantined-immediately-at-designated-government-facility-4046.html,723367a6bdbd75c9334b1f0be6256081,
682,https://humansbefree.com/2021/03/cdc-report-admits-mask-wearing-provides-no-real-protection-against-covid.html,ea3413d1107afd35606b0cc796e6cc9a,
683,https://thewashingtonstandard.com/why-does-pfizers-own-website-state-that-one-of-its-covid-shots-is-approved-while-the-one-they-dispense-is-only-authorized/,d5c227906853e220753213aff04ac86e,
684,https://beforeitsnews.com/agenda-21/2021/10/globalists-are-ready-to-poison-our-food-and-water-with-vaccines-and-nano-bots-10-secret-things-you-didnt-know-about-nano-entities-by-celeste-solum-3359.html,f52e18b76ec4d3e889db052b02b3d94c,
685,https://www.ukcolumn.org/ukcolumn-news/uk-column-news-31st-march-2021,70da822dd7a4455777d1b21ffa40f4fc,
686,https://21stcenturywire.com/2021/10/28/on-partisan-america-youre-being-instructed-not-to-notice-this/,16ab9f33bdb81081b23c3abd7ab40248,
687,https://21stcenturywire.com/2014/01/09/politically-correct-matrix-red-ice-radio-interview-with-patrick-henningsen/,9279b916cc2aa091e5f1d118c82f85fb,
688,https://www.collective-evolution.com/2021/06/14/censorship-facebook-has-removed-16-million-pieces-of-content-added-warnings-on-167-million/,6640649da0e194f8e4d93d2fd084a7f8,
689,https://www.breitbart.com/europe/2021/11/02/australian-pm-undermines-macrons-credibility-leaks-text-from-french-leader-after-insults/,d8c0fb9fc8ecc79ad9220a6740622194,
690,https://humansbefree.com/?s=H.R.+6666,4b2022336c9987d4d8ec2d5a089717dd,
691,https://www.activistpost.com/2021/04/imf-silently-creates-new-money-layer-why-you-need-to-leave-the-banks.html,a92362256c8ae489563986d5bf479190,
692,https://www.breitbart.com/politics/2021/04/01/march-set-single-month-record-firearm-background-checks/,a001465b5407d2ec33571111884ecb64,
693,https://www.activistpost.com/2021/06/this-is-not-a-temporary-situation-the-global-chip-shortage-will-continue-to-push-prices-higher.html,bed2bb2a8be3ffc05705f4c63638a6dc,
694,https://humansbefree.com/2021/12/german-mep-solidarity-with-australians-battling-covid-tyranny.html,ce794195a6c08cb26825e46306f7499a,
695,https://www.dcclothesline.com/,f4a5677e002a9069b5f527b4b6082a28,
696,https://www.globalresearch.ca/tale-two-quads-us-chaotic-withdrawal-afghanistan-dented-credibility-nato/5760320,15d2053972d0da8786dad86aa1e4c571,
697,https://feedproxy.google.com/~r/ActivistPost/~3/BaBip_upRYo/the-rabbit-hole-trap.html,7747aa9b9b086743f39e76db0e67dfe2,
